-0.41	-0.23	0.34	0.73242	0.42286	-0.26681	-0.46212	1	0.151487	3.41571
-0.40	-0.23	0.30	0.71478	0.41268	-0.28230	-0.48896	1	0.148699	3.31641
-0.39	-0.24	0.27	0.69616	0.40193	-0.29741	-0.51513	1	0.144981	3.34904
-0.38	-0.24	0.23	0.67658	0.39062	-0.31211	-0.54059	1	0.153346	3.49208
-0.37	-0.25	0.19	0.65607	0.37878	-0.32638	-0.56531	1	0.112454	3.52475
-0.37	-0.25	0.16	0.63466	0.36642	-0.34020	-0.58924	1	0.127323	3.54660
-0.76	-0.01	0.62	0.79260	0.60818	-0.02655	-0.03461	-1	0.13197	2.12591
-0.72	-0.02	0.61	0.79077	0.60678	-0.04909	-0.06397	-1	0.137546	2.08712
-0.69	-0.03	0.61	0.78785	0.60454	-0.07155	-0.09325	1	0.128253	2.03964
-0.65	-0.04	0.60	0.78385	0.60147	-0.09392	-0.12240	1	0.1329	2.10243
-0.62	-0.05	0.58	0.77878	0.59758	-0.11616	-0.15138	1	0.1329	2.08598
-0.59	-0.06	0.57	0.77263	0.59286	-0.13824	-0.18015	1	0.136617	2.10418
-0.55	-0.07	0.55	0.76542	0.58733	-0.16012	-0.20868	1	0.157063	2.23326
-0.52	-0.07	0.53	0.75715	0.58098	-0.18179	-0.23691	1	0.138476	2.57812
-0.50	-0.08	0.51	0.74785	0.57384	-0.20321	-0.26483	1	0.106877	2.78225
-0.47	-0.09	0.48	0.73751	0.56591	-0.22435	-0.29237	1	0.124535	2.92038
-0.44	-0.10	0.46	0.72617	0.55721	-0.24518	-0.31952	1	0.136617	3.00965
-0.42	-0.10	0.43	0.71382	0.54773	-0.26567	-0.34623	1	0.133829	3.04251
-0.40	-0.11	0.40	0.70049	0.53750	-0.28580	-0.37246	1	0.113383	3.17132
-0.38	-0.11	0.37	0.68620	0.52654	-0.30553	-0.39817	1	0.135688	3.25169
-0.36	-0.12	0.34	0.67096	0.51485	-0.32484	-0.42334	1	0.144052	3.29404
-0.35	-0.12	0.30	0.65480	0.50245	-0.34371	-0.44793	1	0.140335	3.35979
-0.34	-0.12	0.27	0.63774	0.48936	-0.36211	-0.47190	1	0.120818	3.36294
-0.33	-0.13	0.23	0.61981	0.47559	-0.38000	-0.49523	1	0.111524	3.47152
-0.32	-0.13	0.19	0.60102	0.46118	-0.39737	-0.51787	1	0.139405	3.57488
-0.32	-0.13	0.16	0.58140	0.44612	-0.41420	-0.53980	1	0.126394	3.49791
-0.76	0.00	0.62	0.70643	0.70643	-0.03084	-0.03084	-1	0.127323	2.05249
-0.72	0.00	0.61	0.70480	0.70480	-0.05702	-0.05702	-1	0.131041	1.89113
-0.68	0.00	0.61	0.70221	0.70221	-0.08311	-0.08311	1	0.118959	1.79830
-0.65	0.00	0.60	0.69864	0.69864	-0.10909	-0.10909	1	0.121747	1.66326
-0.61	0.00	0.58	0.69412	0.69412	-0.13492	-0.13492	1	0.14684	1.55991
-0.58	0.00	0.57	0.68864	0.68864	-0.16057	-0.16057	1	0.125465	1.41131
-0.55	0.00	0.55	0.68221	0.68221	-0.18599	-0.18599	1	0.114312	1.43729
-0.52	0.00	0.53	0.67484	0.67484	-0.21116	-0.21116	1	0.130112	1.62330
-0.49	0.00	0.51	0.66655	0.66655	-0.23604	-0.23604	1	0.130112	2.00373
-0.46	0.00	0.48	0.65734	0.65734	-0.26059	-0.26059	1	0.116171	2.43830
-0.43	0.00	0.46	0.64722	0.64722	-0.28478	-0.28478	1	0.101301	2.79952
-0.41	0.00	0.43	0.63622	0.63622	-0.30859	-0.30859	1	0.105948	3.17274
-0.39	0.00	0.40	0.62434	0.62434	-0.33197	-0.33197	1	0.119888	3.22200
-0.37	0.00	0.37	0.61160	0.61160	-0.35489	-0.35489	1	0.109665	3.32800
-0.35	0.00	0.34	0.59802	0.59802	-0.37732	-0.37732	1	0.116171	3.46358
-0.33	0.00	0.30	0.58362	0.58362	-0.39924	-0.39924	1	0.107807	3.49942
-0.32	0.00	0.27	0.56841	0.56841	-0.42060	-0.42060	-1	0.0938662	3.50995
-0.31	0.00	0.23	0.55243	0.55243	-0.44139	-0.44139	-1	0.125465	3.56538
-0.31	0.00	0.19	0.53568	0.53568	-0.46157	-0.46157	1	0.106877	3.53918
-0.30	0.00	0.16	0.51820	0.51820	-0.48112	-0.48112	1	0.0994424	3.55908
-0.76	0.01	0.62	0.60818	0.79260	-0.03461	-0.02655	-1	0.130112	1.98931
-0.72	0.02	0.61	0.60678	0.79077	-0.06397	-0.04909	-1	0.137546	1.85306
-0.69	0.03	0.61	0.60454	0.78785	-0.09325	-0.07155	1	0.134758	1.73450
-0.65	0.04	0.60	0.60147	0.78385	-0.12240	-0.09392	1	0.122677	1.68136
-0.62	0.05	0.58	0.59758	0.77878	-0.15138	-0.11616	1	0.127323	1.66850
-0.59	0.06	0.57	0.59286	0.77263	-0.18015	-0.13824	1	0.131041	1.72974
-0.55	0.07	0.55	0.58733	0.76542	-0.20868	-0.16012	1	0.150558	2.07071
-0.52	0.07	0.53	0.58098	0.75715	-0.23691	-0.18179	1	0.128253	2.30018
-0.50	0.08	0.51	0.57384	0.74785	-0.26483	-0.20321	1	0.129182	2.59642
-0.47	0.09	0.48	0.56591	0.73751	-0.29237	-0.22435	1	0.106877	2.86503
-0.44	0.10	0.46	0.55721	0.72617	-0.31952	-0.24518	1	0.124535	2.95415
-0.42	0.10	0.43	0.54773	0.71382	-0.34623	-0.26567	1	0.167286	3.12014
-0.40	0.11	0.40	0.53750	0.70049	-0.37246	-0.28580	1	0.0957249	3.23152
-0.38	0.11	0.37	0.52654	0.68620	-0.39817	-0.30553	1	0.153346	3.40552
-0.36	0.12	0.34	0.51485	0.67096	-0.42334	-0.32484	1	0.098513	3.51766
-0.35	0.12	0.30	0.50245	0.65480	-0.44793	-0.34371	1	0.145911	3.58440
-0.34	0.12	0.27	0.48936	0.63774	-0.47190	-0.36211	1	0.137546	3.60371
-0.33	0.13	0.23	0.47559	0.61981	-0.49523	-0.38000	1	0.1329	3.60066
-0.32	0.13	0.19	0.46118	0.60102	-0.51787	-0.39737	1	0.14684	3.76459
-0.32	0.13	0.16	0.44612	0.58140	-0.53980	-0.41420	1	0.109665	3.65968
-0.76	0.02	0.62	0.49952	0.86520	-0.03778	-0.02181	-1	0.14684	2.00221
-0.73	0.04	0.61	0.49837	0.86321	-0.06983	-0.04032	-1	0.130112	1.91163
-0.70	0.06	0.61	0.49653	0.86002	-0.10179	-0.05877	-1	0.1329	1.89448
-0.67	0.08	0.60	0.49401	0.85566	-0.13361	-0.07714	1	0.124535	2.06890
-0.64	0.09	0.58	0.49081	0.85011	-0.16525	-0.09540	1	0.143123	2.20596
-0.61	0.11	0.57	0.48694	0.84340	-0.19665	-0.11354	1	0.143123	2.32190
-0.58	0.13	0.55	0.48239	0.83553	-0.22779	-0.13152	1	0.133829	2.47480
-0.55	0.14	0.53	0.47719	0.82651	-0.25862	-0.14931	1	0.116171	2.63084
-0.53	0.16	0.51	0.47132	0.81635	-0.28909	-0.16690	1	0.158922	2.81102
-0.50	0.17	0.48	0.46481	0.80507	-0.31916	-0.18427	1	0.175651	3.00746
-0.48	0.18	0.46	0.45766	0.79268	-0.34879	-0.20137	1	0.168216	2.99504
-0.46	0.20	0.43	0.44987	0.77920	-0.37794	-0.21820	1	0.172862	3.03666
-0.44	0.21	0.40	0.44147	0.76466	-0.40657	-0.23474	1	0.175651	3.21756
-0.42	0.22	0.37	0.43247	0.74905	-0.43465	-0.25094	1	0.170074	3.30204
-0.41	0.23	0.34	0.42286	0.73242	-0.46212	-0.26681	1	0.168216	3.41837
-0.40	0.23	0.30	0.41268	0.71478	-0.48896	-0.28230	1	0.165428	3.45098
-0.39	0.24	0.27	0.40193	0.69616	-0.51513	-0.29741	1	0.156134	3.52419
-0.38	0.24	0.23	0.39062	0.67658	-0.54059	-0.31211	1	0.139405	3.60383
-0.37	0.25	0.19	0.37878	0.65607	-0.56531	-0.32638	1	0.137546	3.71733
-0.37	0.25	0.16	0.36642	0.63466	-0.58924	-0.34020	1	0.126394	3.68642
-0.77	0.03	0.62	0.38232	0.92300	-0.04030	-0.01669	-1	0.134758	2.03575
-0.74	0.06	0.61	0.38144	0.92087	-0.07450	-0.03086	-1	0.127323	2.01421
-0.72	0.08	0.61	0.38003	0.91748	-0.10859	-0.04498	-1	0.1329	2.14576
-0.69	0.11	0.60	0.37810	0.91282	-0.14254	-0.05904	-1	0.138476	2.36986
-0.67	0.13	0.58	0.37565	0.90691	-0.17628	-0.07302	1	0.125465	2.53422
-0.64	0.16	0.57	0.37269	0.89975	-0.20979	-0.08690	1	0.142193	2.62526
-0.62	0.18	0.55	0.36921	0.89135	-0.24301	-0.10066	1	0.184944	2.71660
-0.60	0.20	0.53	0.36522	0.88172	-0.27589	-0.11428	1	0.22026	2.77513
-0.58	0.22	0.51	0.36073	0.87089	-0.30840	-0.12774	1	0.219331	2.93008
-0.56	0.24	0.48	0.35575	0.85885	-0.34048	-0.14103	1	0.228625	3.06188
-0.54	0.26	0.46	0.35027	0.84564	-0.37209	-0.15412	1	0.236059	3.23656
-0.52	0.28	0.43	0.34432	0.83126	-0.40319	-0.16701	1	0.237918	3.26642
-0.51	0.29	0.40	0.33789	0.81574	-0.43374	-0.17966	1	0.240706	3.32459
-0.49	0.31	0.37	0.33100	0.79909	-0.46368	-0.19206	1	0.240706	3.35597
-0.48	0.32	0.34	0.32365	0.78135	-0.49300	-0.20421	1	0.232342	3.41369
-0.47	0.33	0.30	0.31585	0.76253	-0.52163	-0.21607	1	0.223048	3.42215
-0.46	0.34	0.27	0.30762	0.74267	-0.54954	-0.22763	1	0.214684	3.42352
-0.46	0.34	0.23	0.29897	0.72178	-0.57670	-0.23888	1	0.20539	3.57340
-0.45	0.35	0.19	0.28991	0.69990	-0.60307	-0.24980	1	0.19052	3.61967
-0.45	0.35	0.16	0.28045	0.67706	-0.62861	-0.26038	1	0.11803	3.54054
-0.78	0.04	0.62	0.25857	0.96501	-0.04213	-0.01129	-1	0.134758	2.05650
-0.76	0.07	0.61	0.25798	0.96278	-0.07789	-0.02087	-1	0.121747	2.14688
-0.74	0.10	0.61	0.25703	0.95923	-0.11353	-0.03042	-1	0.104089	2.28610
-0.72	0.13	0.60	0.25572	0.95436	-0.14902	-0.03993	-1	0.142193	2.52799
-0.71	0.16	0.58	0.25406	0.94818	-0.18431	-0.04939	-1	0.136617	2.66149
-0.69	0.19	0.57	0.25206	0.94069	-0.21934	-0.05877	-1	0.208178	2.83995
-0.67	0.22	0.55	0.24971	0.93191	-0.25407	-0.06808	1	0.240706	2.88394
-0.66	0.25	0.53	0.24701	0.92185	-0.28845	-0.07729	1	0.239777	3.03736
-0.64	0.27	0.51	0.24397	0.91052	-0.32243	-0.08640	1	0.246283	3.14730
-0.63	0.30	0.48	0.24060	0.89794	-0.35597	-0.09538	1	0.246283	3.26064
